,PRGO,Perrigo Company PLC,50.14,,#N/A,#N/A
,COG,Cabot Oil & Gas Corporation,18.61,,#N/A,#N/A
,ES,Eversource Energy,82.91,,#N/A,#N/A
,RL,Ralph Lauren Corp,80.59,,#N/A,#N/A
,WU,The Western Union Company,22.57,,#N/A,#N/A
,RTX,Raytheon Technologies Corp,61.97,,#N/A,#N/A
,MSI,Motorola Solutions Inc,156,,#N/A,#N/A
,BDX,Becton Dickinson and Co,235.9,,#N/A,#N/A
,L,Loews Corporation,36.1,,#N/A,#N/A
,OKE,"ONEOK, Inc.",27.3,,#N/A,#N/A
,JKHY,"Jack Henry & Associates, Inc.",158.47,,#N/A,#N/A
,NI,NiSource Inc.,22.38,,#N/A,#N/A
,SJM,J M Smucker Co,113.46,,#N/A,#N/A
,EVRG,Evergy Inc,52.79,,#N/A,#N/A
,K,Kellogg Company,65.42,,#N/A,#N/A
,CNC,Centene Corp,58.22,,#N/A,#N/A
,PNW,Pinnacle West Capital Corporation,72.09,,#N/A,#N/A
,LUV,Southwest Airlines Co,40.06,,#N/A,#N/A
,WEC,WEC Energy Group Inc,97.18,,#N/A,#N/A
,MTB,M&T Bank Corporation,104.24,,#N/A,#N/A
,HWM,Howmet Aerospace Inc,18.39,,#N/A,#N/A
,MYL,Mylan NV,15.77,,#N/A,#N/A
,UAL,United Airlines Holdings Inc,36.74,,#N/A,#N/A
,KMI,Kinder Morgan Inc,13.06,,#N/A,#N/A
,VNO,Vornado Realty Trust,35.28,,#N/A,#N/A
,ALLE,Allegion PLC,99.14,,#N/A,#N/A
,ATO,Atmos Energy Corporation,93.32,,#N/A,#N/A
,NLSN,Nielsen Holdings PLC,15.36,,#N/A,#N/A
,HFC,HollyFrontier Corp,21.71,,#N/A,#N/A
,AIV,Apartment Investment and Management Co,37.48,,#N/A,#N/A
,TIF,Tiffany & Co.,113.19,,#N/A,#N/A
,CINF,Cincinnati Financial Corporation,77.67,,#N/A,#N/A
,SPG,Simon Property Group Inc,67.8,,#N/A,#N/A
,AEP,American Electric Power Company Inc,80.34,,#N/A,#N/A
,BIIB,Biogen Inc,278.29,,#N/A,#N/A
,XRX,Xerox Holdings Corp,19.23,,#N/A,#N/A
,HRB,H & R Block Inc,14.72,,#N/A,#N/A
,ESS,Essex Property Trust Inc,222.39,,#N/A,#N/A
,GILD,"Gilead Sciences, Inc.",66.34,,#N/A,#N/A
,HII,Huntington Ingalls Industries Inc,146.85,,#N/A,#N/A
,CPB,Campbell Soup Company,45.82,,#N/A,#N/A
,AVB,AvalonBay Communities Inc,154.56,,#N/A,#N/A
,WFC,Wells Fargo & Co,24.81,,#N/A,#N/A
,ED,"Consolidated Edison, Inc.",74.22,,#N/A,#N/A
,OMC,Omnicom Group Inc.,53.83,,#N/A,#N/A
,UDR,"UDR, Inc.",35.19,,#N/A,#N/A
,T,AT&T Inc.,29.14,,#N/A,#N/A
,FRT,Federal Realty Investment Trust,80.52,,#N/A,#N/A
,EQR,Equity Residential,56.93,,#N/A,#N/A
,GE,General Electric Company,6.15,,#N/A,#N/A
,DAL,"Delta Air Lines, Inc.",32.82,,#N/A,#N/A
,PBCT,"People's United Financial, Inc.",10.59,,#N/A,#N/A
,REG,Regency Centers Corp,40.04,,#N/A,#N/A
,BXP,"Boston Properties, Inc.",85.91,,#N/A,#N/A
,FE,FirstEnergy Corp.,29.66,,#N/A,#N/A
,SLG,SL Green Realty Corp,47.57,,#N/A,#N/A
,OXY,Occidental Petroleum Corporation,10.17,,#N/A,#N/A
,TAP,Molson Coors Beverage Co Class B,35.01,,#N/A,#N/A
,AAL,American Airlines Group Inc,13.26,,#N/A,#N/A
,WBA,Walgreens Boots Alliance Inc,35.11,,#N/A,#N/A
,COTY,Coty Inc,3.39,,#N/A,#N/A
,,,,,,
,,,,,,
,,,,,,
,,,,,,
03/14/2020,,,,,,
